ID_EQ_ESP;NOME;NOME_POPULAR;TIPO;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;NOME_BAIRRO_POPULAR;REF_LOGRADOURO;GEOMETRIA;GESTOR_EQUIP_ESPORT;STATUS
1869;CAMPO DO SANTANA DO CAFEZAL 1;;CAMPO DE FUTEBOL SOCIETY;VIA DE PEDESTRE;QUATRO MIL SETECENTOS E VINTE E TRES;50.0;;SANTANA DO CAFEZAL; ;POINT (613793.15 7795238.65);SMEL;ATIVO
1765;ACADEMIA DA PRAÇA DE ESPORTE VILA CAFEZAL;;ACADEMIA A CÉU ABERTO;VIA DE PEDESTRE;QUATRO MIL SETECENTOS E VINTE E TRES;50.0;;SANTANA DO CAFEZAL; ;POINT (613919.0 7795252.0);SMEL;ATIVO
2288;CAMPO DO SANTANA DO CAFEZAL 2;CAMPO DA PRAÇA DO CAFEZAL;CAMPO DE FUTEBOL SOCIETY;VIA DE PEDESTRE;QUATRO MIL SETECENTOS E VINTE E TRES;50.0;;SANTANA DO CAFEZAL; ;POINT (613814.92 7795241.31);SMEL;ATIVO
1870;QUADRA DA PRAÇA DO CAFEZAL;;QUADRA POLIESPORTIVA;VIA DE PEDESTRE;QUATRO MIL SETECENTOS E VINTE E TRES;50.0;;SANTANA DO CAFEZAL; ;POINT (613826.18 7795245.42);SMEL;ATIVO
1247;CAMPO DO NOVA GRANADA;CAMPO DO NOVA GRANADA, ARENA MORRO DAS PEDRAS - C, PARQUE DO LIXÃO - C;CAMPO DE FUTEBOL SOCIETY;BECO;DA PEDREIRA;138.0;;SÃO JORGE III; ;POINT (608447.97 7793871.26);SMEL;ATIVO
1910;QUADRA DO PARQUE PROFESSOR GUILHERME DE AZEVEDO LAGE 6;MATADOURO;QUADRA DE VÔLEI;RUA;ANGOLA;665.0;;EYMARD; ;POINT (612890.22 7802959.84);FPMZB-SMMA;ATIVO
1911;CAMPO DO PARQUE PROFESSOR GUILHERME DE AZEVEDO LAGE;MATADOURO;CAMPO DE FUTEBOL;RUA;ANGOLA;665.0;;EYMARD; ;POINT (612851.30 7803333.09);CONCESSÃO VÁRZEA VIVA;ATIVO
1912;PISTA DE SKATE DO PARQUE PROFESSOR GUILHERME DE AZEVEDO LAGE;MATADOURO;PISTA DE SKATE;RUA;ANGOLA;665.0;;EYMARD; ;POINT (612858.73 7802980.00);FPMZB-SMMA;ATIVO
1903;QUADRA DO PARQUE PROFESSOR GUILHERME DE AZEVEDO LAGE 1;MATADOURO;QUADRA DE FUTSAL;RUA;ANGOLA;665.0;;EYMARD; ;POINT (612915.09 7802912.03);FPMZB-SMMA;ATIVO
1904;QUADRA DO PARQUE PROFESSOR GUILHERME DE AZEVEDO LAGE 2;MATADOURO;QUADRA POLIESPORTIVA;RUA;ANGOLA;665.0;;EYMARD; ;POINT (612901.04 7803269.43);FPMZB-SMMA;INATIVO
1905;QUADRA DO PARQUE PROFESSOR GUILHERME DE AZEVEDO LAGE 3;MATADOURO;QUADRA DE PETECA;RUA;ANGOLA;665.0;;EYMARD; ;POINT (612910.75 7802958.16);FPMZB-SMMA;ATIVO
1906;QUADRA DO PARQUE PROFESSOR GUILHERME DE AZEVEDO LAGE 4;MATADOURO;QUADRA DE PETECA;RUA;ANGOLA;665.0;;EYMARD; ;POINT (612901.90 7802958.36);FPMZB-SMMA;ATIVO
1907;QUADRA DO PARQUE PROFESSOR GUILHERME DE AZEVEDO LAGE 5;MATADOURO;QUADRA DE PETECA;RUA;ANGOLA;665.0;;EYMARD; ;POINT (612882.82 7803269.53);FPMZB-SMMA;INATIVO
1435;ACADEMIA DO PARQUE PROFESSOR GUILHERME LAGE;;ACADEMIA A CÉU ABERTO;RUA;ANGOLA;665.0;;EYMARD; ;POINT (612927.74 7803098.01);FPMZB-SMMA;ATIVO
2845;CAMPO DO TÚNEL CAMARÕES 1;;CAMPO DE FUTEBOL;RUA;MARLY PASSOS;;;TÚNEL DE IBIRITÉ;"ESQUINA RUA MARLY PASSOS
E RUA FRANCISCO JONAS SANTANA";POINT (599575.55 7789971.34);SMEL;ATIVO
2846;CAMPO DO TÚNEL CAMARÕES 2;;CAMPO DE FUTEBOL SOCIETY;RUA;MARLY PASSOS;;;TÚNEL DE IBIRITÉ;"ESQUINA RUA MARLY PASSOS
E RUA FRANCISCO JONAS SANTANA";POINT (599504.44 7790073.82);SMEL;ATIVO
2847;QUADRA DO TÚNEL CAMARÕES 1;;QUADRA POLIESPORTIVA;RUA;MARLY PASSOS;;;TÚNEL DE IBIRITÉ;ESQUINA RUA FRANCISCO JONAS SANTANA COM RUA MARLY PASSOS;POINT (599664.82 7789979.29);SMEL;ATIVO
2848;QUADRA DO TÚNEL CAMARÕES 2;;QUADRA POLIESPORTIVA;RUA;MARLY PASSOS;;;TÚNEL DE IBIRITÉ;ESQUINA RUA FRANCISCO JONAS SANTANA COM RUA MARLY PASSOS;POINT (599644.07 7789979.09);SMEL;ATIVO
2849;ACADEMIA DA RUA RADIALISTA AFONSO DE CASTRO;ACADEMIA DO TÚNEL CAMARÕES 1;ACADEMIA A CÉU ABERTO;RUA;MARLY PASSOS;;;TÚNEL DE IBIRITÉ;PRÓXIMO AO INICIO DA RUA AGUAS DE LIDOIA;POINT (599503.67 7790103.11);SMEL;ATIVO
2850;ACADEMIA DA RUA MARLY PASSOS;ACADEMIA DO TÚNEL CAMARÕES 2;ACADEMIA A CÉU ABERTO;RUA;MARLY PASSOS;;;TÚNEL DE IBIRITÉ;ESQUINA RUA SABINO JOSE FERREIRA;POINT (599774.65 7790005.67);SMEL;ATIVO
2851;ACADEMIA DA AVENIDA SANITÁRIA;ACADEMIA DO TÚNEL CAMARÕES 3;ACADEMIA A CÉU ABERTO;RUA;MARLY PASSOS;;;TIROL;ESQUINA ALAMEDA DOS ANJOS;POINT (600318.35 7790064.80);SMEL;ATIVO
1675;ACADEMIA DA RUA FRANCISCO JONAS SANTANA;;ACADEMIA A CÉU ABERTO;RUA;FRANCISCO JONAS SANTANA;;;ITAIPU;ESQUINA RUA ATALIBA DE MAGALHÃES PASSOS;POINT (599540.67 7789789.62);SMEL;ATIVO
1623;ACADEMIA DA PRAÇA SANTA CATARINA LABOURÉ;;ACADEMIA A CÉU ABERTO;PRACA;SANTA CATARINA LABOURE;;;DONA CLARA;ENTRE RUAS ANA VAZ DE MELO E IRMÃ EUFÊMIA;POINT (610336.74 7803885.92);SMEL;ATIVO
1288;QUADRA DA URCA;PRAÇA JORGE DA SILVEIRA;QUADRA POLIESPORTIVA;RUA;MARCOS DONATO DE LIMA;;;RIBEIRO DE ABREU;ESQUINA RUA MONTE SION;POINT (614976.71 7808210.67);SMEL;ATIVO
1599;ACADEMIA DA RUA EWERTON CAMARGOS GAZOLLA;;ACADEMIA A CÉU ABERTO;RUA;EWERTON CAMARGOS GAZOLLA;;;RIBEIRO DE ABREU;ESQUINA RUA MARCOS DONATO DE LIMA;POINT (614922.30 7808159.00);SMEL;ATIVO
1757;ACADEMIA DA PRAÇA SERGIO LUIZ GONCALVES;ACADEMIA DA PRAÇA DOS CIGANOS;ACADEMIA A CÉU ABERTO;PRACA;SERGIO LUIZ GONCALVES;;;;ENTRE AVENIDAS PERIMETRAL E AVENIDA WARLEY APARECIDO MARTINS;POINT (602385.19 7787433.37);SMEL;ATIVO
2711;PISTA DE SKATE DA PRAÇA CHE GUEVARA;;PISTA DE SKATE;RUA;ANTAO GONCALVES;;;CONJUNTO TAQUARIL;EM FRENTE AO NUMERO 230;POINT (617102.63 7796918.04);SMEL;ATIVO
1651;ACADEMIA DA PRAÇA CHORINHO;;ACADEMIA A CÉU ABERTO;PRACA;CHORINHO;;;SANTA MÔNICA;ESQUINA AVENIDA DEPUTADO ANUAR MENHEN E RUA DOUTOR ÁLVARO CAMARGOS;POINT (607696.45 7807003.30);SMEL;ATIVO
1686;ACADEMIA DO CENTRO CULTURAL VILA SANTA RITA;;ACADEMIA A CÉU ABERTO;RUA;ANA RAFAEL DOS SANTOS;;;SANTA RITA;PRÓXIMO AO CENTRO CULTURAL VILA SANTA RITA;POINT (601416.0 7787236.0);SMEL;ATIVO
1653;ACADEMIA DA PRAÇA DOUTOR CELESTINO MARRA;;ACADEMIA A CÉU ABERTO;PRACA;DOUTOR CELESTINO MARRA;;;SANTA AMÉLIA;ESQUINA AVENIDAS GUARAPARI E PORTUGAL;POINT (607106.15 7805291.55);SMEL;ATIVO
1640;ACADEMIA DA RUA SÃO JOSÉ;;ACADEMIA A CÉU ABERTO;RUA;SAO JOSE;;;VILA ANTENA;ESQUINA RUA PRINCIPAL;POINT (608637.66 7793780.55);SMEL;ATIVO
1380;ACADEMIA DA PRAÇA JARDIM SÃO JOSÉ;;ACADEMIA A CÉU ABERTO;PRACA;JOAO XXIII;;;MANACÁS;ENTRE AVENIDA JOÃO XXIII E RUA CRISTIANO PEREIRA SALGADO;POINT (605061.97 7799253.91);SMEL;ATIVO
1515;ACADEMIA DA PRAÇA INCONFIDÊNCIA MINEIRA;;ACADEMIA A CÉU ABERTO;PRACA;INCONFIDENCIA MINEIRA;;;CONCÓRDIA;ENTRE RUAS IÇÁ E PARU;POINT (611176.47 7799724.02);SMEL;ATIVO
1501;ACADEMIA DA AVENIDA BRIGADEIRO EDUARDO GOMES;;ACADEMIA A CÉU ABERTO;AVENIDA;BRIGADEIRO EDUARDO GOMES;;;GLÓRIA;ESQUINA RUA SIDERÓPOLIS;POINT (604027.09 7798977.61);SMEL;ATIVO
1560;ACADEMIA DA PRAÇA PROFESSOR BORGES DA COSTA;;ACADEMIA A CÉU ABERTO;PRACA;PROFESSOR BORGES DA COSTA;;;PRADO;ESQUINA RUAS CUIABÁ E SERTÕES;POINT (608948.83 7796098.54);SMEL;ATIVO
1601;ACADEMIA DA PRAÇA CÂNDIDO PORTINARI;;ACADEMIA A CÉU ABERTO;PRACA;CANDIDO PORTINARI;;;TUPI A;ESQUINA RUAS LASAR SEGAL E OTÁVIO TARQUINIO DE SOUZA;POINT (612790.0 7805848.0);SMEL;ATIVO
1559;ACADEMIA DA PRAÇA DOUTOR CARLOS MARQUES;;ACADEMIA A CÉU ABERTO;PRACA;DOUTOR CARLOS MARQUES;;;CALAFATE;ESQUINA RUAS MONSENHOR HORTA E OESTE;POINT (607931.0 7796619.76);SMEL;ATIVO
1737;ACADEMIA DA PRAÇA DUQUE DE CAXIAS;;ACADEMIA A CÉU ABERTO;PRACA;DUQUE DE CAXIAS;;;SANTA TEREZA;ENTRE RUAS ADAMINA E ESTRELA DO SUL;POINT (613250.23 7797476.33);SMEL;ATIVO
1650;ACADEMIA DA RUA EPHIGÊNIO SALLES VICTOR;;ACADEMIA A CÉU ABERTO;RUA;EPHIGENIO SALLES VICTOR;;;MADRE GERTRUDES;ESQUINA RUA ANDRADE;POINT (603814.62 7793809.37);SMEL;ATIVO
1749;ACADEMIA DO PARQUE JUSCELINO KUBITSCHEK;;ACADEMIA A CÉU ABERTO;RUA;ENGENHEIRO CAETANO LOPES;;;SION;ESQUINA AVENIDA DOS BANDEIRANTES;POINT (611903.13 7792788.03);FPMZB-SMMA;ATIVO
1460;ACADEMIA DA PRAÇA SENHOR CHIQUINHO;ACADEMIA DA PRAÇA FLAMENGO;ACADEMIA A CÉU ABERTO;RUA;FERNAO DIAS;;;ALTO VERA CRUZ;ESQUINA RUA ASTOLFO DUTRA;POINT (615989.55 7798421.27);SMEL;ATIVO
2428;CAMPO DO SÃO LUIZ;;CAMPO DE FUTEBOL;RUA;JOAO PAULO II;;;;ESQUINA COM BECO FRANCISCO NUNES;POINT (607623.37 7793402.48);SMEL;ATIVO
1499;ACADEMIA DA RUA LEOPOLDO BIAN;ACADEMIA DA PRAÇA JOÃO GOMES;ACADEMIA A CÉU ABERTO;RUA;LEOPOLDO BIAN;;;CONJUNTO CALIFÓRNIA II;ESQUINA RUAS CLEMENTE NASCIMENTO PIRES E PATRÍCIO BARBOSA;POINT (603275.69 7797135.44);SMEL;ATIVO
1488;ACADEMIA DA TRINCHEIRA CELSO MELLO DE AZEVEDO;;ACADEMIA A CÉU ABERTO;TRINCHEIRA;CELSO MELLO DE AZEVEDO;;;NOVA CACHOEIRINHA;;POINT (609754.0 7800875.0);SMEL;ATIVO
1496;ACADEMIA DA RUA BERENICE PRATES;;ACADEMIA A CÉU ABERTO;RUA;BERENICE PRATES;;;CONJUNTO JARDIM FILADÉLFIA;ESQUINA RUA NOSSA SENHORA APARECIDA;POINT (603790.72 7798125.81);SMEL;ATIVO
1647;ACADEMIA DO CONJUNTO HENRICÃO;;ACADEMIA A CÉU ABERTO;RUA;VEREADOR JULIO FERREIRA;;;NOVA GAMELEIRA;ESQUINA RUA DOM OSCAR ROMERO;POINT (605697.35 7795070.74);SMEL;ATIVO
1630;ACADEMIA DA RUA BENITO MASCI;;ACADEMIA A CÉU ABERTO;RUA;BENITO MASCI;;;BANDEIRANTES;ENTRE RUAS FELÍCIO BRANDI E VITERBO;POINT (605141.84 7803087.66);SMEL;ATIVO
1671;ACADEMIA DO PONGELUPE;;ACADEMIA A CÉU ABERTO;RUA;LUCAS DE CARVALHO SANTOS;;;PONGELUPE;ESQUINA RUA BARÃO DO MONTE ALTO;POINT (604092.0 7787492.0);SMEL;ATIVO
1491;ACADEMIA DA FEIRA COBERTA DO PADRE EUSTÁQUIO;;ACADEMIA A CÉU ABERTO;RUA;PARA DE MINAS;;;PADRE EUSTÁQUIO;ESQUINA RUA PROFESSOR TITO NOVAIS;POINT (605796.28 7797664.85);SMEL;ATIVO
1704;ACADEMIA DA PRAÇA AGAPANTO;;ACADEMIA A CÉU ABERTO;PRACA;AGAPANTO;;;LINDÉIA;ESQUINA AVENIDA FLOR DE SEDA;POINT (599163.0 7790681.0);SMEL;ATIVO
1648;ACADEMIA DA RUA CARLOS SCHETTINO;;ACADEMIA A CÉU ABERTO;RUA;CARLOS SCHETTINO;;;;ESQUINA RUA CENTRO SOCIAL;POINT (604967.61 7794496.29);SMEL;ATIVO
3135;QUADRA DA RUA CURI II;;QUADRA DE BASQUETE 3x3;RUA;CURI;;;SÃO GERALDO;ESQUINA RUA CURI COM RUA SOUZA AGUIAR;POINT (615791.64 7798901.33);SMEL;ATIVO
3116;ACADEMIA DA RUA CURI;;ACADEMIA A CÉU ABERTO;RUA;CURI;;;SÃO GERALDO;ESQUINA RUA CURI COM RUA SOUZA AGUIAR;POINT (615823.77 7798925.06);SMEL;ATIVO
3117;QUADRA DA RUA CURI;;QUADRA POLIESPORTIVA;RUA;CURI;;;SÃO GERALDO;ESQUINA RUA CURI COM RUA SOUZA AGUIAR;POINT (615805.70 7798914.70);SMEL;ATIVO
1620;ACADEMIA DA PRAÇA ALEXANDRINA MARIA COUTINHO;;ACADEMIA A CÉU ABERTO;PRACA;ALEXANDRINA MARIA COUTINHO;;;CÉU AZUL;ESQUINA AVENIDA CARLOS DUARTE COSTA E RUA MESSIAS COUTINHO;POINT (605075.59 7807206.49);SMEL;ATIVO
1673;ACADEMIA DA PRAÇA REVERENDO WILSON LINS;ACADEMIA FLÁVIO MARQUES LISBOA;ACADEMIA A CÉU ABERTO;PRACA;REVERENDO WILSON LINS;;;FLÁVIO MARQUES LISBOA;ESQUINA RUA DOUTOR CRISTIANO REZENDE;POINT (604512.08 7788897.71);SMEL;ATIVO
1526;ACADEMIA DA PRAÇA SAO FRANCISCO;ACADEMIA DA PRAÇA MADECAUS;ACADEMIA A CÉU ABERTO;PRACA;SAO FRANCISCO;;;ERMELINDA;ENTRE RUAS OTAVIANO FABRI E RODRIGUES DO PRADO;POINT (608718.38 7800928.60);SMEL;ATIVO
1666;ACADEMIA DO PARQUE HARLLEY ALVES BESSA;;ACADEMIA A CÉU ABERTO;RUA;AUSTRIA;;;HAVAÍ;ESQUINA RUA MANILA;POINT (608172.18 7792068.13);FPMZB-SMMA;ATIVO
1729;ACADEMIA DO CAMPO DO NAJA;;ACADEMIA A CÉU ABERTO;AVENIDA;MEM DE SA;;;FAZENDINHA;EM FRENTE AO CAMPO DO NAJA;POINT (614421.54 7795635.92);SMEL;ATIVO
1444;ACADEMIA DA AVENIDA MEM DE SÁ;;ACADEMIA A CÉU ABERTO;AVENIDA;MEM DE SA;;;PARAÍSO;ESQUINA RUA NIQUELINA;POINT (614031.70 7797218.31);SMEL;ATIVO
1336;QUADRA DA AVENIDA PETIT;;QUADRA DE FUTSAL;AVENIDA;PETIT;;;NOVA VISTA;ENTRE RUAS ELVIRA AUGUSTA E PROFESSOR BRESSANE;POINT (615064.36 7800243.92);SMEL;ATIVO
1517;ACADEMIA DA RUA ALVAREZ;;ACADEMIA A CÉU ABERTO;RUA;ALVAREZ;;;;FINAL DA RUA;POINT (611369.0 7802527.0);SMEL;ATIVO
2012;ACADEMIA DA RUA ARARIBÁ;;ACADEMIA A CÉU ABERTO;RUA;ARARIBA;;;SÃO CRISTÓVÃO;ESQUINA AVENIDA JOSÉ BONIFÁCIO;POINT (610101.24 7799085.79);SMEL;ATIVO
2044;ACADEMIA DA PRAÇA DO RENO;;ACADEMIA A CÉU ABERTO;PRACA;DO RENO;;;BONSUCESSO;ESQUINA RUAS BOEHMIA E RENANEA;POINT (605112.00 7790243.02);SMEL;ATIVO
1773;ACADEMIA DA PRAÇA ELMO ALVES NOGUEIRA;;ACADEMIA A CÉU ABERTO;PRACA;ELMO ALVES NOGUEIRA;;;SÃO LUCAS;ESQUINA RUAS RÁDIO E RIO DOCE;POINT (613103.07 7795559.29);SMEL;ATIVO
1474;ACADEMIA DO PARQUE LINEAR VALE DO ARRUDAS 1;ACADEMIA DA AVENIDA DOS ANDRADAS UPA LESTE;ACADEMIA A CÉU ABERTO;PRACA;ENIO DE SOUZA GURU;;;VERA CRUZ;ENTRE AVENIDA JEQUITINHONHA E RUA DEMÉTRIO RIBEIRO;POINT (615565.34 7798614.77);FPMZB-SMMA;ATIVO
1375;ACADEMIA DA PRAÇA DO ENCONTRO;;ACADEMIA A CÉU ABERTO;PRACA;DO ENCONTRO;;;SERRA VERDE;ENTRE RUAS BENIGNO FAGUNDES DA SILVA E VERA GONÇALVES TERRA;POINT (609556.15 7810599.97);SMEL;ATIVO
1376;ACADEMIA DA PRAÇA MALTA;;ACADEMIA A CÉU ABERTO;PRACA;MALTA;;;EUROPA;ESQUINA RUA NORUEGA;POINT (608326.59 7809854.27);SMEL;ATIVO
1415;ACADEMIA DA RUA SENHORA DA BOA VIAGEM;;ACADEMIA A CÉU ABERTO;RUA;SENHORA DA BOA VIAGEM;;;OURO MINAS;ESQUINA TRAVESSA UM MIL NOVECENTOS E VINTE OITO;POINT (614484.07 7805273.62);SMEL;ATIVO
2685;QUADRA DA CRECHE UNIÃO;;QUADRA POLIESPORTIVA;RUA;ROTARY CLUB;;;CONJUNTO SANTA MARIA;ESQUINA AVENIDA ACESSO BLOCO TRES COM RUA ROTARY CLUB;POINT (609105.13 7793481.35);SMEL;ATIVO
1741;ACADEMIA DA PRAÇA SANTUÁRIO SÃO GERALDO;;ACADEMIA A CÉU ABERTO;PRACA;SANTUARIO SAO GERALDO;;;SÃO GERALDO;ESQUINA RUA SILVA ALVARENGA;POINT (615310.29 7799421.73);SMEL;ATIVO
1629;ACADEMIA DA RUA VÁRZEA DA PALMA;;ACADEMIA A CÉU ABERTO;RUA;VARZEA DA PALMA;;;JARDIM LEBLON;ESQUINA RUA CORONEL ANTÔNIO LOPES COELHO;POINT (606345.74 7807560.47);SMEL;ATIVO
1413;ACADEMIA DO CAMPO VILA MARIA;;ACADEMIA A CÉU ABERTO;AVENIDA;DOS SOCIAIS;;;VILA MARIA;ESQUINA RUA ARISCO;POINT (616729.14 7804610.10);SMEL;ATIVO
1310;QUADRA DA PRAÇA JOSÉ AMERICANO;ROSINHA SIGAUD;QUADRA DE FUTSAL;PRACA;PROFESSOR JOSE AMERICANO;;;CAIÇARAS;ENTRE RUAS ATALAIA E GUAIRA;POINT (607748.15 7798722.78);SMEL;ATIVO
1483;ACADEMIA DA PRAÇA PROFESSOR JOSÉ AMERICANO;;ACADEMIA A CÉU ABERTO;PRACA;PROFESSOR JOSE AMERICANO;;;CAIÇARAS;ENTRE RUAS ATALAIA E GUAIRA;POINT (607737.25 7798760.45);SMEL;ATIVO
1557;ACADEMIA DA PRAÇA IMPERIAL;;ACADEMIA A CÉU ABERTO;PRACA;IMPERIAL;;;MADRE GERTRUDES;ESQUINA RUA FAUSTINO ASSUMPÇÃO;POINT (604203.74 7793717.32);SMEL;ATIVO
1558;ACADEMIA DA PRAÇA ITUETA;;ACADEMIA A CÉU ABERTO;PRACA;ITUETA;;;VILA VISTA ALEGRE;ESQUINA AVENIDA PADRE JOSÉ MAURÍCIO;POINT (604905.32 7793163.77);SMEL;ATIVO
1445;ACADEMIA DA RUA JURAMENTO;;ACADEMIA A CÉU ABERTO;RUA;JURAMENTO;;;PARAÍSO;ESQUINA RUA BELÉM;POINT (615180.13 7796918.63);SMEL;ATIVO
1714;ACADEMIA DA PRAÇA JOSÉ DE OLIVEIRA COSTA;;ACADEMIA A CÉU ABERTO;PRACA;JOSE DE OLIVEIRA COSTA;;;BAIRRO DAS INDÚSTRIAS I;ENTRE AVENIDAS DEPUTADO ÁLVARO ANTÔNIO E OLINTO MEIRELES;POINT (603431.38 7790653.73);SMEL;ATIVO
1748;ACADEMIA DA PRAÇA NOSSA SENHORA DA CONCEIÇÃO;;ACADEMIA A CÉU ABERTO;PRACA;NOSSA SENHORA DA CONCEICAO;;;CASA BRANCA;ESQUINA RUAS CORONEL ABÍLIO PEREIRA E FERNÃO DIAS;POINT (616242.0 7799496.0);SMEL;ATIVO
1781;ACADEMIA DA PRAÇA BRANDÃO AMORIM;;ACADEMIA A CÉU ABERTO;PRACA;BRANDAO AMORIM;;;LIBERDADE;ESQUINA RUAS FREI MANOEL DA CRUZ E JÚLIO FERRAZ;POINT (609791.00 7803550.63);SMEL;ATIVO
1565;ACADEMIA DA PRAÇA PAULO SIGAUD;;ACADEMIA A CÉU ABERTO;PRACA;PAULO SIGAUD;;;CALAFATE;ESQUINA RUA FAUSTO ALVIM;POINT (606803.58 7796299.80);SMEL;ATIVO
1709;ACADEMIA DA PRAÇA BOM PASTOR;;ACADEMIA A CÉU ABERTO;PRACA;BOM PASTOR;;;BAIRRO DAS INDÚSTRIAS I;ESQUINA RUA BOM PASTOR;POINT (604426.07 7792631.74);SMEL;ATIVO
1727;ACADEMIA DA PRAÇA DAS CONSTELAÇÕES;;ACADEMIA A CÉU ABERTO;PRACA;DAS CONSTELACOES;;;SANTA LÚCIA;ESQUINA AVENIDA HALLEY;POINT (610247.0 7792433.0);SMEL;ATIVO
1542;ACADEMIA DA RUA TRÊS;;ACADEMIA A CÉU ABERTO;PRACA;UM MIL TREZENTOS E DEZ;;;SÃO GONÇALO;PRÓXIMO À EMEI AARÃO REIS;POINT (612891.33 7804983.16);SMEL;ATIVO
1593;ACADEMIA DA RUA MARTINEZ CAMELO DE SOUZA;;ACADEMIA A CÉU ABERTO;PRACA;UM MIL DUZENTOS E NOVENTA E SETE;;;NOVO TUPI;ENTRE RUAS IRACI MENDES DA ANUNCIAÇÃO E MARTINEZ CAMELO DE SOUZA;POINT (614669.28 7807030.07);SMEL;ATIVO
1706;ACADEMIA DA PRAÇA PAULO CARDOSO;ACADEMIA DA PRAÇA COLINA;ACADEMIA A CÉU ABERTO;PRACA;PAULO CARDOSO;;;DIAMANTE;ENTRE RUAS MADRE PAULINA E OLARIA DO BARREIRO;POINT (601249.44 7789627.79);SMEL;ATIVO
1480;ACADEMIA DA PRAÇA MARECHAL ZENÓBIO DA COSTA;;ACADEMIA A CÉU ABERTO;PRACA;MARECHAL ZENOBIO DA COSTA;;;SÃO SALVADOR;ENTRE RUAS IMIRIM E MONTE VERDE;POINT (603042.08 7800303.18);SMEL;ATIVO
1958;QUADRA DA PRAÇA DO ENSINO DA VILA LEONINA 1;;QUADRA POLIESPORTIVA;PRACA;DO ENSINO;;;ESTORIL;RUA THEOFILO VIEIRA;POINT (608244.40 7793039.26);SMEL;ATIVO
1959;QUADRA DA PRAÇA DO ENSINO DA VILA LEONINA 2;;QUADRA DE PETECA;PRACA;DO ENSINO;;;ESTORIL;RUA THEOFILO VIEIRA;POINT (608261.55 7793017.60);SMEL;ATIVO
1660;ACADEMIA DA PRAÇA DO ENSINO;ACADEMIA DA PRAÇA DO ENSINO DA VILA LEONINA;ACADEMIA A CÉU ABERTO;PRACA;DO ENSINO;;;ESTORIL;RUA THEOFILO VIEIRA;POINT (608226.0 7793040.0);SMEL;ATIVO
1677;ACADEMIA DO PARQUE VIDA E ESPERANÇA;;ACADEMIA A CÉU ABERTO;RUA;CARAPICUIBA;;;TIROL;ESQUINA RUA EMBAÚBA;POINT (599937.48 7788522.36);FPMZB-SMMA;ATIVO
2972;CAMPO DO CONJUNTO LAGOA;;CAMPO DE FUTEBOL SOCIETY;RUA;MARTA GONCALVES CAMILA;;;CONJUNTO LAGOA;RUA MARTA GONÇALVES CAMILA - ESQUINA AVENIDA HERÁCLITO MOURÃO DE MIRANDA E RUA ANDORRA;POINT (604869.47 7802943.79);SMEL;ATIVO
1410;ACADEMIA DA PRAÇA DEPUTADO DANIEL DE BARROS;;ACADEMIA A CÉU ABERTO;PRACA;DEPUTADO DANIEL DE BARROS;;;MANTIQUEIRA;ESQUINA RUAS JOSÉ FÉLIX MARTINS E WALESKA DE SOUZA;POINT (606656.03 7811668.41);SMEL;ATIVO
1636;ACADEMIA DA PRAÇA CINQUENTENÁRIO;;ACADEMIA A CÉU ABERTO;PRACA;CINQUENTENARIO;;;CINQUENTENÁRIO;ESQUINA RUA ANTÔNIO GRAVATA;POINT (606298.71 7793256.17);SMEL;ATIVO
1399;ACADEMIA DA PRAÇA SANTO ANTÔNIO;;ACADEMIA A CÉU ABERTO;PRACA;SANTO ANTONIO;;;AEROPORTO;ESQUINAQ RUA NORALDINO LIMA;POINT (609494.58 7804219.03);SMEL;ATIVO
1518;ACADEMIA DA PRAÇA IRAJÁ;;ACADEMIA A CÉU ABERTO;PRACA;IRAJA;;;CANADÁ;ESQUINA RUA JAGUARIBE;POINT (610464.24 7799423.95);SMEL;ATIVO
1722;ACADEMIA DA PRAÇA CAIRO;;ACADEMIA A CÉU ABERTO;PRACA;CAIRO;;;SANTO ANTÔNIO;ESQUINA RUA JOÃO NEPOMUCENO;POINT (610579.90 7794000.03);SMEL;ATIVO
1532;ACADEMIA DA PRAÇA POÁ;;ACADEMIA A CÉU ABERTO;PRACA;POA;;;GRAÇA;ESQUINA RUA JUREMA;POINT (612013.72 7799449.96);SMEL;ATIVO
1716;ACADEMIA DA PRAÇA CRISTO REDENTOR;;ACADEMIA A CÉU ABERTO;PRACA;CRISTO REDENTOR;;;MILIONÁRIOS;ESQUINA RUA DONA LALÁ FERNANDES;POINT (604741.0 7790789.0);SMEL;ATIVO
1676;ACADEMIA DA PRAÇA MINERVA;;ACADEMIA A CÉU ABERTO;PRACA;MINERVA;;;JATOBÁ;ENTRE RUAS MACHADO DE ASSIS E SERRADOR;POINT (598793.63 7789209.68);SMEL;ATIVO
1685;ACADEMIA DA PRAÇA MARIA HELENA;;ACADEMIA A CÉU ABERTO;PRACA;MARIA HELENA;;;OLARIA;ESQUINA RUA TELAVIV;POINT (601585.23 7789281.22);SMEL;ATIVO
1555;ACADEMIA DA RUA GONERI;ACADEMIA DA PRAÇA DO GUARATÃ;ACADEMIA A CÉU ABERTO;PRACA;TRES MIL OITOCENTOS E TREZE;;;;ENTRE AVENIDA TERESA CRISTINA E RUA GONERI;POINT (606423.0 7795525.0);SMEL;ATIVO
